Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobInvolvement,JobRole,MaritalStatus,MonthlyIncome,OverTime,PercentSalaryHike,RelationshipSatisfaction,WorkLifeBalance,YearsInCurrentRole
0.11784484953130571,No,2,1,1,1,0,-1.0261667362455194,5,1,1.1809709452074515,0,0.4893759527060795,0.26623257679518353,0.33809616377248186,1.0410954610370433
2.3078818762192883,No,0,1,3,1,1,-2.432005601372186,0,0,-0.17910490453788522,1,-0.6039107501479274,1.1914379855160337,0.33809616377248186,-0.33939373950819707
-0.6486681098094882,No,2,1,3,5,1,0.3796721288811475,6,1,-0.3573744933421873,1,-0.8772324258614291,0.26623257679518353,0.33809616377248186,-0.6154915796172451
-0.6486681098094882,No,2,0,2,0,1,-1.0261667362455194,1,1,-0.01974591573785358,0,-0.8772324258614291,1.1914379855160337,0.33809616377248186,-0.6154915796172451
0.8843578088720997,No,1,1,2,1,1,0.3796721288811475,2,0,-0.2747202978179042,0,0.7626976284195812,-1.584178240646517,0.33809616377248186,1.3171933011460915
-0.6486681098094882,No,2,1,3,1,1,0.3796721288811475,6,0,-0.8091041069273436,1,0.7626976284195812,-0.6589728319256667,-2.4938204216722384,-0.6154915796172451
-0.42966440714069,No,1,1,3,1,0,0.3796721288811475,3,1,1.1420873519402437,0,-1.1505541015749308,-0.6589728319256667,0.33809616377248186,0.48889978081894714
0.22734670086570485,No,2,1,0,3,1,0.3796721288811475,3,1,2.2448515544364627,1,-0.3305890744344257,1.1914379855160337,0.33809616377248186,1.3171933011460915
0.6653541062033014,No,1,1,3,1,0,0.3796721288811475,2,2,-0.8600989833433538,0,1.036019304133083,-1.584178240646517,0.33809616377248186,0.7649976209279952
1.3223652142096962,No,2,1,1,5,0,-1.0261667362455194,0,2,1.585317819456065,1,-0.8772324258614291,1.1914379855160337,0.33809616377248186,-0.8915894197262932
1.6508707682128936,Yes,2,1,3,3,1,-1.0261667362455194,6,1,-0.3318770551341822,0,-0.057267398720923963,-1.584178240646517,-1.0778621289498782,-0.6154915796172451
-1.0866755151470848,No,2,1,2,1,0,0.3796721288811475,6,2,-0.8552119743534861,1,-0.8772324258614291,-0.6589728319256667,-1.0778621289498782,-0.33939373950819707
-0.5391662584750891,No,2,2,1,5,0,-1.0261667362455194,7,1,-0.27089568208670345,1,-1.1505541015749308,1.1914379855160337,0.33809616377248186,2.1454868214732357
-1.0866755151470848,No,2,2,2,1,1,0.3796721288811475,7,2,-0.4302546708867351,1,-1.1505541015749308,-1.584178240646517,0.33809616377248186,-0.063295899399149
-0.6486681098094882,No,2,2,2,2,1,0.3796721288811475,7,0,0.22184231128299436,0,-0.8772324258614291,1.1914379855160337,0.33809616377248186,0.7649976209279952
-0.5391662584750891,No,2,1,3,3,0,1.7855109940078144,6,2,-0.3076544888365774,0,0.21605427699257776,0.26623257679518353,-1.0778621289498782,0.7649976209279952
-0.9771736638126857,Yes,2,1,3,3,1,-2.432005601372186,6,1,-0.6457080237443779,1,-0.6039107501479274,1.1914379855160337,-1.0778621289498782,-0.6154915796172451
-0.7581699611438873,No,2,1,1,3,0,0.3796721288811475,6,1,-0.15466985958854704,0,-0.6039107501479274,1.1914379855160337,0.33809616377248186,1.0410954610370433
-0.6486681098094882,No,1,1,1,1,0,-1.0261667362455194,4,1,0.5184625091027866,0,2.4026276827005915,-1.584178240646517,0.33809616377248186,1.3171933011460915
0.22734670086570485,No,1,1,1,3,1,-1.0261667362455194,3,1,2.7131545028568222,0,-0.057267398720923963,-1.584178240646517,0.33809616377248186,1.3171933011460915
0.22734670086570485,Yes,2,2,1,3,0,0.3796721288811475,7,1,-0.26877089556936967,1,0.7626976284195812,-1.584178240646517,-1.0778621289498782,-1.1676872598353414
-0.42966440714069,No,1,2,2,2,1,-1.0261667362455194,7,2,-0.3869090259331265,0,-0.3305890744344257,0.26623257679518353,-1.0778621289498782,0.7649976209279952
1.103361511540898,No,2,1,4,1,1,0.3796721288811475,5,1,2.5066252533719813,0,-1.1505541015749308,-0.6589728319256667,0.33809616377248186,-0.6154915796172451
0.6653541062033014,No,1,1,3,1,0,-1.0261667362455194,2,0,-0.2647338011864355,0,-1.1505541015749308,-0.6589728319256667,1.754054456494842,0.7649976209279952
-1.0866755151470848,No,0,2,0,2,1,0.3796721288811475,7,1,-0.032707113493589485,1,-0.6039107501479274,1.1914379855160337,0.33809616377248186,-0.063295899399149
1.869874470881692,No,1,1,3,1,0,0.3796721288811475,6,2,-0.3471755180589852,0,-0.8772324258614291,1.1914379855160337,-1.0778621289498782,-0.33939373950819707
0.6653541062033014,No,2,1,2,1,0,0.3796721288811475,0,1,0.7398652642089639,0,0.21605427699257776,-1.584178240646517,-1.0778621289498782,-1.1676872598353414
0.8843578088720997,No,2,1,3,4,1,0.3796721288811475,6,1,-0.5962004978905013,0,-0.3305890744344257,-1.584178240646517,0.33809616377248186,1.3171933011460915
0.33684855220010396,No,2,2,1,3,1,-2.432005601372186,7,1,0.20271923262699057,1,1.855984331273588,0.26623257679518353,-1.0778621289498782,-0.33939373950819707
-0.8676718124782865,Yes,2,1,3,4,1,-2.432005601372186,2,1,-0.9314918103257679,1,-1.1505541015749308,1.1914379855160337,-1.0778621289498782,0.7649976209279952
-0.8676718124782865,No,2,1,4,4,1,-1.0261667362455194,2,2,-0.5354316034947559,0,0.4893759527060795,0.26623257679518353,0.33809616377248186,-0.6154915796172451
-0.7581699611438873,No,2,2,2,2,0,-1.0261667362455194,7,0,-0.08178968204399924,0,-0.6039107501479274,0.26623257679518353,0.33809616377248186,1.3171933011460915
-1.0866755151470848,No,2,2,3,2,0,0.3796721288811475,7,1,-0.061391731477595184,0,0.7626976284195812,-1.584178240646517,0.33809616377248186,0.7649976209279952
0.008342998196906572,No,2,1,1,3,1,0.3796721288811475,4,0,-0.03313207079705624,0,0.21605427699257776,0.26623257679518353,-1.0778621289498782,-0.6154915796172451
0.11784484953130571,No,2,1,1,1,1,-1.0261667362455194,5,0,1.0638952081023616,1,-0.3305890744344257,-0.6589728319256667,0.33809616377248186,1.5932911412551394
-0.6486681098094882,No,2,1,3,3,0,0.3796721288811475,4,2,0.13600093598271068,1,-0.3305890744344257,0.26623257679518353,-1.0778621289498782,1.3171933011460915
-0.8676718124782865,No,2,2,0,2,0,-1.0261667362455194,7,0,0.3750394191827581,1,-0.3305890744344257,-1.584178240646517,0.33809616377248186,0.7649976209279952
-0.2106607044718917,No,2,1,3,5,1,0.3796721288811475,4,2,0.33828061243288415,0,-0.6039107501479274,1.1914379855160337,0.33809616377248186,0.48889978081894714
-1.5246829204846812,No,2,1,0,1,1,0.3796721288811475,6,0,-0.7646960687150681,0,-0.8772324258614291,0.26623257679518353,-1.0778621289498782,-0.6154915796172451
0.4463504035345031,No,2,1,2,3,1,-1.0261667362455194,4,2,-0.10006284609306952,1,-0.057267398720923963,1.1914379855160337,0.33809616377248186,-0.063295899399149
1.103361511540898,No,1,2,0,3,1,0.3796721288811475,8,2,-0.749397605790265,0,1.036019304133083,-1.584178240646517,0.33809616377248186,-1.1676872598353414
0.5558522548689022,No,2,1,4,1,0,0.3796721288811475,5,2,2.0162245251713506,0,-0.3305890744344257,-0.6589728319256667,0.33809616377248186,-1.1676872598353414
-0.8676718124782865,No,0,2,2,1,1,0.3796721288811475,7,1,-0.39392082144032786,0,-0.3305890744344257,-1.584178240646517,-1.0778621289498782,-0.33939373950819707
0.5558522548689022,No,2,0,0,5,1,0.3796721288811475,1,0,-0.8088916282756102,1,-1.1505541015749308,0.26623257679518353,0.33809616377248186,-0.6154915796172451
-0.5391662584750891,No,2,1,2,3,0,0.3796721288811475,2,1,-0.8781596687406906,0,-0.6039107501479274,0.26623257679518353,0.33809616377248186,-1.1676872598353414
1.2128633628752972,No,2,2,0,3,0,0.3796721288811475,3,1,1.2750989879253367,0,1.5826626555600865,-0.6589728319256667,-2.4938204216722384,-1.1676872598353414
0.008342998196906572,No,2,1,2,3,1,1.7855109940078144,6,0,-0.1123866078936053,1,-0.6039107501479274,-1.584178240646517,0.33809616377248186,0.7649976209279952
-0.7581699611438873,No,0,2,1,5,0,0.3796721288811475,7,1,-0.3754351787395242,1,-0.8772324258614291,-0.6589728319256667,1.754054456494842,-0.6154915796172451
-1.1961773664814839,No,2,2,2,1,1,0.3796721288811475,7,1,-0.2564471337688339,0,0.4893759527060795,-0.6589728319256667,0.33809616377248186,0.7649976209279952
0.5558522548689022,No,2,1,3,4,1,-1.0261667362455194,0,2,0.05908366405522873,0,2.1293060069870897,-0.6589728319256667,0.33809616377248186,-1.1676872598353414
-1.7436866231534796,Yes,1,2,0,5,0,-1.0261667362455194,8,2,-0.9198054844804322,1,-1.1505541015749308,0.26623257679518353,0.33809616377248186,-0.6154915796172451
-0.10115885313749257,No,0,2,4,3,0,0.3796721288811475,7,2,0.03188639663335667,0,-0.057267398720923963,-0.6589728319256667,0.33809616377248186,-1.1676872598353414
-0.10115885313749257,No,1,2,3,3,1,-1.0261667362455194,7,1,0.6790963698132185,0,-1.1505541015749308,-1.584178240646517,0.33809616377248186,1.3171933011460915
2.1983800248848895,No,2,1,3,3,1,0.3796721288811475,0,1,0.05355921911016097,0,-1.1505541015749308,0.26623257679518353,0.33809616377248186,-0.6154915796172451
0.33684855220010396,No,2,1,3,1,0,1.7855109940078144,2,1,-0.9115188170628306,1,-0.6039107501479274,0.26623257679518353,0.33809616377248186,0.7649976209279952
-1.7436866231534796,No,0,2,1,3,1,0.3796721288811475,8,2,-0.8271647923246805,0,2.4026276827005915,0.26623257679518353,-1.0778621289498782,-0.6154915796172451
-0.42966440714069,Yes,2,2,2,2,0,0.3796721288811475,8,2,-0.775957437256937,1,-0.6039107501479274,-0.6589728319256667,0.33809616377248186,-1.1676872598353414
0.008342998196906572,No,2,1,2,3,0,0.3796721288811475,2,1,-0.6482577675651784,0,1.3093409798465847,-0.6589728319256667,0.33809616377248186,-0.063295899399149
0.9938596602064987,No,0,1,3,3,0,0.3796721288811475,4,1,-0.2645213225347022,0,-0.3305890744344257,0.26623257679518353,1.754054456494842,-1.1676872598353414
0.4463504035345031,Yes,1,2,2,2,1,0.3796721288811475,7,2,0.6060037136169373,0,0.7626976284195812,0.26623257679518353,0.33809616377248186,0.7649976209279952
1.4318670655440953,No,2,1,2,5,1,-1.0261667362455194,0,2,0.8484418552447187,0,-0.057267398720923963,1.1914379855160337,0.33809616377248186,-0.33939373950819707
0.33684855220010396,Yes,2,2,1,2,1,-1.0261667362455194,7,1,-0.026120275289854847,1,-0.8772324258614291,-1.584178240646517,0.33809616377248186,-0.063295899399149
-0.6486681098094882,No,2,1,3,1,1,-1.0261667362455194,6,2,-0.8171782956932119,1,0.21605427699257776,1.1914379855160337,0.33809616377248186,-0.6154915796172451
-1.7436866231534796,Yes,2,2,2,1,0,1.7855109940078144,8,2,-0.8046420552409427,0,-0.057267398720923963,1.1914379855160337,0.33809616377248186,-1.1676872598353414
-0.8676718124782865,No,2,1,2,1,1,0.3796721288811475,6,2,-0.9140685608836311,0,0.21605427699257776,1.1914379855160337,0.33809616377248186,-0.6154915796172451
-0.2106607044718917,No,2,1,3,1,1,-1.0261667362455194,0,2,0.007876308987485236,0,1.036019304133083,0.26623257679518353,0.33809616377248186,-0.8915894197262932
-1.0866755151470848,No,2,1,1,3,1,0.3796721288811475,2,0,-0.5709155383342297,0,-1.1505541015749308,-0.6589728319256667,0.33809616377248186,-0.6154915796172451
-0.9771736638126857,No,2,2,3,1,1,0.3796721288811475,7,2,-0.26558371579336904,0,0.21605427699257776,1.1914379855160337,0.33809616377248186,0.21280194070989908
1.3223652142096962,No,2,1,2,4,1,-1.0261667362455194,0,2,0.9480943429076719,0,2.4026276827005915,0.26623257679518353,0.33809616377248186,-0.6154915796172451
1.5413689168784945,No,2,2,1,1,0,0.3796721288811475,7,1,-0.3329394483928491,0,-1.1505541015749308,0.26623257679518353,-1.0778621289498782,0.7649976209279952
-0.10115885313749257,No,2,1,2,1,0,0.3796721288811475,6,1,-0.8414008619908167,0,-0.6039107501479274,-0.6589728319256667,0.33809616377248186,-0.6154915796172451
-0.3201625558062908,Yes,0,2,2,2,1,1.7855109940078144,7,2,-0.2547473045549669,1,-0.6039107501479274,-0.6589728319256667,-1.0778621289498782,-0.6154915796172451
1.979376322216091,No,2,1,2,1,0,0.3796721288811475,3,2,2.157947785877512,1,-0.6039107501479274,0.26623257679518353,0.33809616377248186,-0.063295899399149
-1.4151810691502822,No,2,2,3,2,0,0.3796721288811475,7,0,-0.4765750169646109,1,-0.8772324258614291,1.1914379855160337,1.754054456494842,-0.6154915796172451
-0.7581699611438873,No,2,2,0,5,1,0.3796721288811475,8,1,-0.8556369316569529,0,0.7626976284195812,-1.584178240646517,0.33809616377248186,-1.1676872598353414
-1.1961773664814839,Yes,1,1,0,5,1,0.3796721288811475,6,2,-0.7226252956718597,0,1.855984331273588,0.26623257679518353,0.33809616377248186,-0.063295899399149
-1.6341847718190805,No,2,1,2,3,0,0.3796721288811475,6,1,-0.9049319788590959,0,-0.6039107501479274,1.1914379855160337,0.33809616377248186,-0.8915894197262932
-0.10115885313749257,No,2,2,1,3,1,-1.0261667362455194,7,1,0.2322537652179298,0,-0.6039107501479274,-0.6589728319256667,0.33809616377248186,1.3171933011460915
-0.7581699611438873,Yes,1,1,2,5,1,0.3796721288811475,6,2,-0.8962203541380276,1,2.1293060069870897,0.26623257679518353,0.33809616377248186,-1.1676872598353414
0.008342998196906572,No,2,1,2,1,0,0.3796721288811475,2,0,-0.7370738439897293,0,-0.8772324258614291,0.26623257679518353,-1.0778621289498782,0.7649976209279952
0.33684855220010396,No,2,2,1,2,0,0.3796721288811475,7,0,-0.16741857869254956,0,-0.8772324258614291,0.26623257679518353,0.33809616377248186,-0.063295899399149
0.5558522548689022,No,2,1,3,1,0,0.3796721288811475,2,0,-0.8343890664836153,0,0.21605427699257776,-0.6589728319256667,0.33809616377248186,-0.6154915796172451
0.008342998196906572,No,2,1,3,1,1,0.3796721288811475,4,2,-0.48996117202381356,1,-0.8772324258614291,1.1914379855160337,-1.0778621289498782,-1.1676872598353414
0.6653541062033014,No,2,1,2,1,1,-1.0261667362455194,5,0,1.6643598779008808,0,-1.1505541015749308,0.26623257679518353,0.33809616377248186,1.5932911412551394
0.33684855220010396,No,2,1,2,3,0,-1.0261667362455194,2,1,-0.6491076821721119,0,1.855984331273588,-0.6589728319256667,0.33809616377248186,-1.1676872598353414
1.869874470881692,No,2,1,1,3,1,0.3796721288811475,5,1,2.7416266421890945,0,-1.1505541015749308,0.26623257679518353,-1.0778621289498782,-0.6154915796172451
-0.3201625558062908,No,0,2,3,2,0,0.3796721288811475,7,1,0.007451351684018484,0,-0.057267398720923963,-1.584178240646517,0.33809616377248186,-0.6154915796172451
-0.6486681098094882,No,2,1,1,3,0,0.3796721288811475,4,1,-0.46680099898487565,0,-0.8772324258614291,-0.6589728319256667,-2.4938204216722384,1.5932911412551394
0.6653541062033014,No,1,1,2,3,1,0.3796721288811475,2,1,-0.9019572777348287,0,1.3093409798465847,-1.584178240646517,0.33809616377248186,-0.6154915796172451
0.6653541062033014,No,2,1,3,4,0,0.3796721288811475,0,0,-0.4209056102104666,1,-0.3305890744344257,1.1914379855160337,0.33809616377248186,-0.6154915796172451
-1.3056792178158831,No,2,2,1,1,0,-1.0261667362455194,7,2,-0.4283423630211347,1,-1.1505541015749308,-0.6589728319256667,0.33809616377248186,-0.063295899399149
0.008342998196906572,No,0,1,4,3,0,0.3796721288811475,6,1,-0.43641655178700295,1,-0.057267398720923963,-1.584178240646517,0.33809616377248186,1.8693889813641875
-0.6486681098094882,No,2,1,1,1,1,-1.0261667362455194,2,1,-0.9104564238041637,0,-0.8772324258614291,0.26623257679518353,0.33809616377248186,-0.6154915796172451
0.22734670086570485,No,1,1,0,1,1,0.3796721288811475,3,0,2.697218603976819,1,-0.3305890744344257,0.26623257679518353,0.33809616377248186,1.0410954610370433
2.08887817355049,No,1,2,2,1,0,1.7855109940078144,7,1,1.4255338733525666,0,-1.1505541015749308,1.1914379855160337,-1.0778621289498782,0.7649976209279952
-0.7581699611438873,No,2,2,2,5,0,0.3796721288811475,7,2,0.015738019101620128,0,-1.1505541015749308,-0.6589728319256667,0.33809616377248186,-0.063295899399149
0.4463504035345031,No,2,2,2,2,1,1.7855109940078144,7,1,0.4013867719976967,0,0.21605427699257776,0.26623257679518353,0.33809616377248186,0.7649976209279952
-0.9771736638126857,No,2,1,1,3,1,0.3796721288811475,2,0,-0.41325637874806503,0,-0.8772324258614291,1.1914379855160337,0.33809616377248186,-1.1676872598353414
-1.3056792178158831,Yes,2,1,2,3,1,0.3796721288811475,2,1,-0.5252326282115539,0,-0.6039107501479274,0.26623257679518353,0.33809616377248186,-0.6154915796172451
1.6508707682128936,No,2,1,2,3,1,-1.0261667362455194,4,1,0.31150830231447885,1,-0.3305890744344257,0.26623257679518353,0.33809616377248186,-0.063295899399149
0.8843578088720997,No,2,1,1,1,1,0.3796721288811475,6,1,-0.817815731648412,0,1.5826626555600865,1.1914379855160337,-1.0778621289498782,-0.6154915796172451
1.6508707682128936,No,2,1,1,1,0,0.3796721288811475,3,1,2.135850006097241,0,-0.6039107501479274,1.1914379855160337,-2.4938204216722384,-0.6154915796172451
0.5558522548689022,No,1,1,1,1,0,0.3796721288811475,6,0,-0.4136813360515318,0,-1.1505541015749308,-0.6589728319256667,0.33809616377248186,-0.063295899399149
-0.7581699611438873,No,2,1,2,1,0,-2.432005601372186,4,2,-0.08752660564080036,0,1.3093409798465847,0.26623257679518353,0.33809616377248186,-0.063295899399149
2.526885578888087,No,2,1,2,1,0,0.3796721288811475,3,1,2.7756232264664344,0,-1.1505541015749308,1.1914379855160337,-2.4938204216722384,1.0410954610370433
0.9938596602064987,No,2,1,2,3,0,0.3796721288811475,4,0,-0.3597117585112544,0,-0.3305890744344257,0.26623257679518353,-1.0778621289498782,0.7649976209279952
0.5558522548689022,No,1,1,3,5,0,-1.0261667362455194,0,1,-0.42069313155873317,0,-1.1505541015749308,1.1914379855160337,1.754054456494842,0.21280194070989908
-1.4151810691502822,Yes,2,2,0,5,0,0.3796721288811475,8,2,-0.7013774304985222,1,0.21605427699257776,-0.6589728319256667,0.33809616377248186,-0.33939373950819707
-0.3201625558062908,Yes,1,2,1,2,0,-2.432005601372186,8,0,-0.8821967631236248,0,0.21605427699257776,1.1914379855160337,-1.0778621289498782,-0.6154915796172451
0.11784484953130571,No,1,1,1,1,1,0.3796721288811475,2,1,-1.0200954080985856,1,2.1293060069870897,0.26623257679518353,0.33809616377248186,-1.1676872598353414
0.33684855220010396,No,2,2,3,1,0,0.3796721288811475,3,1,2.451593282573037,0,-0.3305890744344257,1.1914379855160337,0.33809616377248186,2.9737803418003796
-1.1961773664814839,No,2,1,2,1,0,0.3796721288811475,6,0,-0.7685206844462689,0,1.855984331273588,-0.6589728319256667,-2.4938204216722384,-0.6154915796172451
-0.7581699611438873,No,0,1,2,1,1,0.3796721288811475,2,1,-0.9361663406639021,0,-0.057267398720923963,0.26623257679518353,-2.4938204216722384,-0.33939373950819707
-0.8676718124782865,No,2,1,3,3,1,-1.0261667362455194,5,1,1.154198635089046,0,0.7626976284195812,0.26623257679518353,0.33809616377248186,-0.6154915796172451
-0.8676718124782865,Yes,2,1,4,5,0,-1.0261667362455194,6,1,-0.8407634260356166,0,0.21605427699257776,-0.6589728319256667,1.754054456494842,-0.6154915796172451
-1.9626903258222779,Yes,2,0,1,5,1,-1.0261667362455194,1,2,-0.8369388103044157,0,-0.8772324258614291,0.26623257679518353,1.754054456494842,-1.1676872598353414
-0.7581699611438873,No,0,2,3,4,0,0.3796721288811475,7,1,0.4056363450323642,0,-1.1505541015749308,0.26623257679518353,0.33809616377248186,1.0410954610370433
2.1983800248848895,No,2,2,2,2,1,-1.0261667362455194,3,0,1.618039531823005,0,-0.8772324258614291,0.26623257679518353,-1.0778621289498782,-1.1676872598353414
1.4318670655440953,No,2,1,3,1,1,-1.0261667362455194,3,1,2.2401770240983283,0,-0.057267398720923963,-0.6589728319256667,0.33809616377248186,1.5932911412551394
-0.7581699611438873,No,0,1,2,3,0,0.3796721288811475,2,2,-0.8369388103044157,0,-0.3305890744344257,0.26623257679518353,-1.0778621289498782,0.7649976209279952
2.526885578888087,No,1,2,2,2,0,-1.0261667362455194,7,1,0.7995717653460424,0,1.036019304133083,1.1914379855160337,1.754054456494842,2.4215846615822834
1.103361511540898,No,2,1,1,3,0,0.3796721288811475,4,0,-0.3044673090605768,0,-0.6039107501479274,0.26623257679518353,0.33809616377248186,-1.1676872598353414
0.9938596602064987,No,2,1,2,1,1,0.3796721288811475,5,1,2.4133471252610295,0,-0.6039107501479274,0.26623257679518353,-2.4938204216722384,-0.6154915796172451
-0.2106607044718917,No,2,1,2,1,1,-2.432005601372186,2,2,-0.4829493765166122,0,-0.057267398720923963,0.26623257679518353,0.33809616377248186,-0.063295899399149
1.869874470881692,No,2,1,3,1,0,0.3796721288811475,2,2,-0.5785647697966312,0,-1.1505541015749308,0.26623257679518353,0.33809616377248186,-1.1676872598353414
-0.3201625558062908,No,2,1,3,1,1,-1.0261667362455194,6,0,-0.7935931653508072,0,-0.8772324258614291,0.26623257679518353,0.33809616377248186,-0.33939373950819707
0.9938596602064987,No,2,2,2,2,0,-1.0261667362455194,7,1,0.5456597765246587,1,1.036019304133083,0.26623257679518353,0.33809616377248186,-0.6154915796172451
-0.6486681098094882,No,2,1,0,1,1,0.3796721288811475,4,0,0.8807386103081919,0,2.675949358414093,1.1914379855160337,1.754054456494842,1.0410954610370433
-0.42966440714069,Yes,2,1,0,3,1,0.3796721288811475,3,1,1.5101003767424501,1,-0.8772324258614291,1.1914379855160337,1.754054456494842,0.48889978081894714
-0.42966440714069,Yes,2,1,0,3,1,-2.432005601372186,2,0,-0.6576068282414469,0,-0.6039107501479274,-1.584178240646517,0.33809616377248186,-0.33939373950819707
-0.7581699611438873,No,2,2,0,2,1,0.3796721288811475,8,2,-0.7479102552281315,0,-0.3305890744344257,-1.584178240646517,0.33809616377248186,-0.6154915796172451
-0.2106607044718917,No,2,1,2,1,1,0.3796721288811475,0,1,0.2399029966803313,1,-0.8772324258614291,0.26623257679518353,0.33809616377248186,0.7649976209279952
-0.6486681098094882,Yes,1,1,2,1,1,0.3796721288811475,0,1,0.7056562012798904,0,-0.8772324258614291,-1.584178240646517,0.33809616377248186,-1.1676872598353414
-0.3201625558062908,Yes,1,0,2,0,0,0.3796721288811475,1,0,0.7324285113982957,1,-0.057267398720923963,0.26623257679518353,0.33809616377248186,-0.6154915796172451
0.5558522548689022,No,1,1,1,4,1,0.3796721288811475,2,1,-0.9370162552708357,0,0.4893759527060795,1.1914379855160337,0.33809616377248186,-0.6154915796172451
-0.10115885313749257,No,0,2,3,3,1,0.3796721288811475,7,2,0.738802870950297,0,-0.3305890744344257,1.1914379855160337,-1.0778621289498782,-0.33939373950819707
-1.6341847718190805,Yes,1,1,0,5,1,-1.0261667362455194,2,2,-0.5543422034990264,0,0.21605427699257776,0.26623257679518353,0.33809616377248186,-0.6154915796172451
1.2128633628752972,No,2,2,4,2,0,0.3796721288811475,7,1,-0.5209830551768864,0,-0.3305890744344257,-1.584178240646517,0.33809616377248186,0.7649976209279952
1.979376322216091,No,2,2,4,1,0,0.3796721288811475,3,2,2.195344028582586,0,2.1293060069870897,1.1914379855160337,0.33809616377248186,1.3171933011460915
0.4463504035345031,No,0,2,1,1,1,0.3796721288811475,7,2,-0.057992073049861176,0,-0.3305890744344257,1.1914379855160337,0.33809616377248186,-0.33939373950819707
-0.2106607044718917,No,2,2,2,2,1,0.3796721288811475,7,1,-0.37947227312245835,0,-1.1505541015749308,0.26623257679518353,0.33809616377248186,1.3171933011460915
0.33684855220010396,No,2,1,2,1,0,0.3796721288811475,4,2,1.430845839645901,0,-0.057267398720923963,0.26623257679518353,0.33809616377248186,0.48889978081894714
0.22734670086570485,No,1,1,0,1,0,0.3796721288811475,2,1,-0.5838767360899656,0,-1.1505541015749308,-1.584178240646517,0.33809616377248186,-0.33939373950819707
-0.6486681098094882,No,2,2,0,1,1,0.3796721288811475,7,2,0.016800412360287006,1,-0.6039107501479274,0.26623257679518353,1.754054456494842,0.21280194070989908
0.5558522548689022,No,2,1,2,3,1,0.3796721288811475,4,1,0.19188282138858842,1,1.5826626555600865,1.1914379855160337,-1.0778621289498782,1.3171933011460915
0.8843578088720997,No,2,2,2,4,1,0.3796721288811475,7,1,-0.3607741517699213,0,1.036019304133083,-0.6589728319256667,1.754054456494842,0.7649976209279952
-1.1961773664814839,Yes,1,0,3,1,0,0.3796721288811475,1,0,-0.7993300889476084,1,-1.1505541015749308,-0.6589728319256667,-1.0778621289498782,0.7649976209279952
-0.8676718124782865,No,2,1,2,5,1,0.3796721288811475,4,0,-0.4761500596611442,0,-0.8772324258614291,-0.6589728319256667,1.754054456494842,-0.6154915796172451
-0.42966440714069,No,2,1,4,3,0,1.7855109940078144,5,0,2.0570204263041587,0,1.036019304133083,0.26623257679518353,0.33809616377248186,-0.8915894197262932
-0.6486681098094882,No,2,2,2,1,1,-1.0261667362455194,3,0,1.0738817047338303,0,1.5826626555600865,0.26623257679518353,-1.0778621289498782,-0.063295899399149
-2.072192177156677,Yes,1,2,2,2,1,0.3796721288811475,8,2,-0.9826991653935114,1,-0.3305890744344257,1.1914379855160337,0.33809616377248186,-1.1676872598353414
0.33684855220010396,No,0,2,2,4,1,-2.432005601372186,7,0,0.9410825474004705,0,-0.057267398720923963,0.26623257679518353,0.33809616377248186,-1.1676872598353414
0.4463504035345031,No,0,1,3,4,0,-1.0261667362455194,0,2,0.06545802360722999,1,0.4893759527060795,-1.584178240646517,0.33809616377248186,0.7649976209279952
-1.1961773664814839,No,2,2,1,3,1,0.3796721288811475,7,0,-0.46680099898487565,0,-0.8772324258614291,-1.584178240646517,0.33809616377248186,-1.1676872598353414
-0.2106607044718917,No,2,2,2,3,0,0.3796721288811475,7,2,-0.349300304576319,0,0.21605427699257776,1.1914379855160337,0.33809616377248186,-0.063295899399149
-0.3201625558062908,No,2,2,3,1,1,1.7855109940078144,7,2,-0.2477355090477655,0,-0.8772324258614291,1.1914379855160337,0.33809616377248186,0.7649976209279952
-1.1961773664814839,Yes,2,1,2,5,1,-2.432005601372186,2,2,-0.8845340282926919,1,0.7626976284195812,-0.6589728319256667,-2.4938204216722384,-1.1676872598353414
0.008342998196906572,No,2,1,2,5,0,0.3796721288811475,4,2,0.20994350678592535,0,0.4893759527060795,1.1914379855160337,1.754054456494842,0.21280194070989908
0.9938596602064987,No,1,1,0,3,0,0.3796721288811475,0,1,0.8550286934484534,0,-1.1505541015749308,1.1914379855160337,-1.0778621289498782,-0.6154915796172451
0.4463504035345031,No,2,2,4,1,0,0.3796721288811475,3,1,2.144349152166576,0,0.21605427699257776,-0.6589728319256667,0.33809616377248186,3.249878181909428
0.008342998196906572,No,0,2,3,3,1,0.3796721288811475,7,0,0.49530233606384866,0,-0.6039107501479274,1.1914379855160337,0.33809616377248186,0.21280194070989908
1.6508707682128936,No,2,1,1,5,1,0.3796721288811475,6,0,-0.1967406326317554,1,-0.8772324258614291,-0.6589728319256667,0.33809616377248186,1.3171933011460915
-0.5391662584750891,Yes,0,2,3,4,1,1.7855109940078144,7,1,-0.38159705963979207,0,-0.8772324258614291,1.1914379855160337,0.33809616377248186,-0.6154915796172451
-1.4151810691502822,No,1,2,2,3,1,0.3796721288811475,8,1,-0.8717853091886894,0,-0.6039107501479274,0.26623257679518353,0.33809616377248186,-0.6154915796172451
0.11784484953130571,No,2,1,2,3,0,0.3796721288811475,0,1,0.7056562012798904,0,1.036019304133083,0.26623257679518353,0.33809616377248186,-1.1676872598353414
